business_id,compliment_count,date,text,user_id
2ADoawEfSAZpnQSwVEo5Ig,0,2018,"1/2 price drinks, slushes and .99 cent corn dogs from 2-4pm",Yqn1eFmISC_MOBJR_6AGiQ
I_a74zmgR-X03LsKISWPcg,0,2016,"Coconut sroh, black sesame goo, almond shreds and cococonut shreds. Thats whats up.",phbtQcooTvaEdMdCC2olWw
-yApKLEFAvvNyifvpNKWCA,0,2014,For any first timers try the luv-it special,zTRfXc3QIfdh9LJPky_eHg
KJM7tOTqSqqe414cKs6L7g,0,2011,U swirl is the Absolute best yogurt around.,Nwq0AyciH1n9E9Z3AyasLg
XPIUUhZyClvXW4-rT3tRMQ,0,2018,Super sour watermelon!!! Employees were super nice def will be back,Yxrp5I9ETAwI52sgAviDVQ
jBh399TajGcH28Zo2J1pHw,0,2018,Order with the app before arriving. You can go directly to the pick up counter.,sQUQavVTsC7HqJFdW97XNg
sxNMGQwUuaDsviR4BtuX0g,0,2018,"Phenomenal service and great ice cream. Will be back!
The family loved it!",eMMjvhjBdYtYIfMsgCafuw
0f1ZKmUAcuI7Xz3GLWnsNw,0,2018,Banana is my Jam. Sooo good it'll blow your mind. Try it with Reese's Cups or almonds/walnuts or Cinnamon Toast Crunch!,Rl2IWaQOAeZKEoRB2W5PVA
EomaPrsFLVSe9TLRtpevwA,0,2017,Waited over 30 minutes for 3 ice creams. Absolutely unacceptable!!!,cKbUZxnwvNyXuQQXWCpeRA
XBEx2FI2GKmsjs7eWNr7Lw,0,2014,"Today was my first visit to this awesome gem! I got a custom smoothie with Kale, strawberries, lemon and coconut water! This place is amazing- It was exactly what I wanted! Thanks guys!",X5BkRuW3zGVCLIkw-hCT0g
bc3qgRXb8mln0CGgUCTdug,0,2016,Mint chocolate chip!,idT77xOgoJb_4FXquVUf9Q
YXohNvMTCmGhFMSQsDZq1g,0,2014,Kids love it and it's worth it to take them!,OGzj9FNguAAGrx06MRGFWQ
VHZPbCbIPHEkKOotdCTiow,0,2017,It just wasn't what I expected really wanted to like this place :(,jj1xt4Az9SlplFSblJiB0A
VHZPbCbIPHEkKOotdCTiow,0,2018,"Just so so, not worth the price.",wvyOK1lcmb5T91Zzd-MHLw
-95mbLJsa0CxXhpaNL4LvA,0,2013,They have free wifi!,zN_dg4ROyZESvaZkLSKSUQ
tI7dXg2UboJozj28v7sjLw,0,2018,Very poor service. Took 20 minutes to get a concrete mixer and small cone.,tH5oLD1SA_GJWagLt3S2Kg
0euwvUfYNkEw_D5vafuAow,0,2015,The cheesecake was delicious and the owners were super nice.,_s96S3X4Tdk49hsKNWj93Q
Z6E2Syzo_IYLIGpI5tSpRg,0,2018,Chicken fingers that I bought was too small,2Jv9FioUiDeZ_hgWcJu1HQ
WQyGqfFKd-baBTVfZWzeTw,0,2012,Yum,kRJhpMJsJsCI7Uu-mw87jw
VHZPbCbIPHEkKOotdCTiow,0,2014,Get the monster and share.,ejfJfedc5kaRi6KBJdAVWg
RixnVQV24bc3p92mSntaVA,0,2018,Yummy! Honey toast  share that thing though!,7Bs0o8tdFXpu3ncEBzhJhw
Ta7ALiHKasliwVxieOJEnA,0,2018,Love,QYmHWzt66ZUWPBm3aX46iQ
poX-2lODvtmkR6pve8FXFA,1,2013,Trying cheese curds for 1st time,xUjrWfuC-5nt1tARNp9hcw
1ZkcNwQpIESg8LuAHzye6Q,0,2015,Delicious paninis and fun atmosphere for lunchtime. Perfect for after the zoo.,w5C5MkMoSRO2DnoTde_WWQ
DE37j9FjAfysF5q7jQ507Q,0,2013,Probably the best and most affordable hospital food I have ever had.,tqx3IU-8w1R84p1zxtsJhA
dg5cg298SXZVMo4ZEwSUtg,0,2011,Finally found the G Spot!!,owXgaVPwbuLFSnNDB8UBCw
Yu_WYzA4zIlCxAWqpDJchw,0,2017,"This place is amazing and I love it. I dont want to hurt feelings, but someones gotta say it. Its not berry infused water, unless you cut the strawberries. Please, it would taste much better.",dkat5GH2glKgJ1juyPj9nw
KcU5W_kkyigHHsUO0xiFSA,0,2016,"My boyfriend and I were craving frozen yogurt and decided to venture off to yogurt+, knowing that they close at 11. We got to the store with the lights turned off and the doors locked at 10:40?? We read the open/close schedule on the door and it also said that they close at 11! What's the truth, man?!",517L828rFnzxT7mZY8TOXg
So52MxrZGy8bPpyDPQP-Lg,0,2017,Sweet place with delicious treats!,skbVBNc7yFKHQ_I2dvrghg
oUX2bYbqjqST-urKbOHG6w,0,2016,"Got the best milk tea! Must try!!
Best place in SW!",lI_LAu8yu4Oy4yP9vLTsSA
2rvBPUBtQU0WfcOAHLQWRQ,0,2017,Closed til Saturday August 19th at 8am for staff vacation.,o4LRmfY3MF1st-S7mfC4bg
ZK4LvZ2n3uD5kR6tp6hsZQ,0,2018,Best Boba in Centennial Hills!!,fN9rxvcmpenOm9PzUMmuBw
zOL260xaXDYZZPBItzALxQ,0,2011,Phosphates!,qiTy11I-yp6foxIghRfGOA
Lf5qFOWu5qg1zHYkZQgeNQ,0,2018,"""This S@!? Got Serious"" flavor is so freaking good!",jHG79PtK_WNwC8dEeSY6sQ
_SQvOdb33mhlNJZYEYUKxA,0,2012,The only solution for 115 degree blues.,MBwUyrnpMCAZWDbchzaXQw
cUGFEQOu3_VsOpbvHGx8ZQ,0,2018,Best ice cream in Phoenix hands down!,AdXfRva3ST7zlHVbR48yYQ
o13eH93qmWVNFZogkjhd9w,0,2015,Top notch food and service.  Try the skinny dippers!,dJpBGi_bcWMg3ZkwDcPnoQ
G03yt8WuN1v0bCD8mvoDiA,0,2018,The customer service was outstanding .  Such a friendly young man.,c2kMaqoMWJ9D0QSIueLYnw
cNx3qzQ55JXpjZEt4lc7Tg,0,2017,Love this place! Mangonada is the best,wn9JX08pG4ceRhXs7ZRz7Q
c_-0jkr-MkK2EdlbJaXgyw,0,2018,Happy to have one on the north side,k1oYvyoJKq8KTPSyeGXY9g
vn5Ebwy-IdtJ6PQE6y7vaA,0,2013,It's all about the special halo halo!  For $5 topped with ube (taro) ice cream and a piece of leche flan. Yummm!,-MrKd7e6W5g90BraPcEqHw
Wq9yflrKX79xKiY__BvCoQ,0,2018,Awesome avocado shakes,oJHfNQHFnIydvpN3CNfRPQ
Hcg-t9QhHvTeSxnvzMtrtw,0,2018,Fresh and yummy...,iLmkYp7f0ru5Q0nS1-RLpA
6UI3dCIY6eM1eBOsnEVBuw,0,2018,"If you want to try this place and you are a hotel guest, ask for a coupon booklet at check-in. You can get half off a pastry with the purchase of a specialty drink.",JG0ljFspeBcun5SlIaZPjA
u-3exVNGKE0iJ7nnxS3BbA,0,2018,Nice place with great service and great drinks. Cheap but large in quantity,sdaQnf-EsHZj19u84z333w
loeW2G8tSIp1cLD3zB1NoQ,0,2015,Love this place,kGW7MuCEx3VGAS3WszOSzA
XQETjKH84gxDrAiz2lH7Wg,0,2018,"Jessica , michele, Eden, precious.    #dreamteam",pjlngjAnKgLgtAGaiZddJA
XPIUUhZyClvXW4-rT3tRMQ,0,2015,"Awesome place, always friendly and open late!",y8-KhdTbRWM4A2Y6b8Dxog
-95mbLJsa0CxXhpaNL4LvA,0,2018,"Open late, friendly staff:)",k5kDc_z3Noir6zfPmQXpVQ
I_a74zmgR-X03LsKISWPcg,0,2018,Snoh is lit,ESMwnZ-DK8Qed7B-eLJ01A
Lf5qFOWu5qg1zHYkZQgeNQ,0,2017,Best tasting ice cream in the area,bBHeY3WZWsYF8Sbr8xXG3g
yWUBX9Pe6pzh1PjVj04UmQ,0,2015,Awesome food! Excellent music! Juicy burgers. Great service! Generous portions!,6F1IuV_hJ0WvuniLz8ZR3g
Hcg-t9QhHvTeSxnvzMtrtw,0,2018,"Awesome flavor! A little over priced. 
Taro bowl #1. Add taro ball for $1",cswC2BKWw2E700jqfWHljg
bRR4gsjHv0F_RnRGjQBqlg,0,2018,Great options and service! I will definitely be coming back!,m7Bmnl-pzhc8yRmC_OJc2A
41Ra7sctE6QhCAIIlt_cQg,0,2018,"Came here at around 9:30 AM, and conchas were on sale for $0.40 each!",ow-E34j_UP2YNn1DmDIk3g
h-1cbSCEMQlf3ampVX6pLw,0,2011,The two girls Misty & Amy have the worst customer service! don't go to this sonic unless you want an attitude and your food thrown at you,mF7IoaXUES9ZPBGpSzSFFw
2OJrznHaA4Gz_KYbQnAuzQ,0,2017,Go to kungfu tea instead.,EXmhr9ZksAIA_-LXJ7_URA
RixnVQV24bc3p92mSntaVA,0,2018,Fun place for cool ice cream and treats,ffOglG9n8fTm5cKGmlLOjA
egpDg61SdYbKWvCpPM7Nbg,0,2017,Loved the vanilla bean ice cream.,B7WU0VZoLlMPWKlIfx3KKA
6UI3dCIY6eM1eBOsnEVBuw,0,2014,"Make other breakfast plans unless you're fine with huge, buttery pastries",kLA85Z86gUdpDpw8SOH75w
3saG51hM2M14G5f-QwhGhg,0,2016,No seating inside,INoSUlSBTiOOtJYzQTXLdQ
VHZPbCbIPHEkKOotdCTiow,0,2013,Definitely a nice treat for the belly!!,ATyUpIrU-30rYtrq5Gq5yg
-yApKLEFAvvNyifvpNKWCA,0,2018,Great quick get away from the office for a break/dessert.,H7rCEscK4WAVjJ296I_W6Q
poX-2lODvtmkR6pve8FXFA,0,2014,"Best fast food, period.",5Lpz3gRtUouleJbgAE1NKw
iAD5r5vNOzc1AP6UA5yFiQ,0,2018,Good Persian food. Try the kebab.,UT5t-kyoaeFrQliR08clCA
_SQvOdb33mhlNJZYEYUKxA,0,2015,Great place...now with a Wingstop in the food meca on 7th Ave.,QQd5M5LO5ZAWppjskEYdIA
Hcg-t9QhHvTeSxnvzMtrtw,0,2018,So good!,8NOIHZQZEx_-cpQzYPMMvA
k1bwHg1izaXnUz67pSx_zQ,0,2012,The DQ just north of Camelback Rd on Central is a great place to go.  Great ice cream and excellent service. I will go again,QW_6OQ_3yVpXKO87E6jsHQ
YXohNvMTCmGhFMSQsDZq1g,0,2014,There's a cupcake side and an ice cream side:],XOUoC47nYcSUCuzKROx8dg
yYwTV3c9Q3S1UDdpDhjgTg,0,2014,"Try the Cotton Pie...

Cotton Candy & Graham Cracker Pie Crust",KmhDfyOmqhRUbpsUJDHzFw
Z2NIEKTVVP2nEmOF4jNxqQ,0,2018,The dulche du leche ice cream is to die for!!!,1YDj2XKcOiPsgWtKmnxYQQ
RqpL5Y50F9exjyHfpTzp3w,0,2010,Happy Hour 1/2 price drinks 2-5,DtRL7_SKsErz61WWLRAO8w
G03yt8WuN1v0bCD8mvoDiA,0,2017,Great Korean sub. You will not be disappointed.,2v-hu5R-UVdUenT4H_ehCw
-95mbLJsa0CxXhpaNL4LvA,0,2016,They give free ice cream if you show them your Pokemon go level,GkEShuYvyJoUTTcY4RBAyg
Cg5jq44pMnGpzyIZoxFS6A,0,2017,Great selection of ice creams and teas! Awesome new place!,ZDzOSk4fLNqX4qUQn12fNw
-yApKLEFAvvNyifvpNKWCA,0,2011,Love this place!!,ATyUpIrU-30rYtrq5Gq5yg
Yu_WYzA4zIlCxAWqpDJchw,0,2018,"As of 02/21/18, they price 45 cents per oz.",P4EPhH4mAmi-sya-wKAnSg
WpzRURptZ2FIxBmJMl4MXA,0,2018,So yummy! Will definitely be back!,FsGGdOnjRIe3hdAUbQUEpw
PtJ02ZaHGB7yQxMHI7hDMw,0,2018,Simply Delicious!!!!,unRuXsS46VvFJKgme0Vj4Q
T-xnbRI5waBsqukYLed82A,0,2017,How can you go wrong with $4?,yesUBKGQWZ5gYspoYqyKug
YWjfWHizWgHSsAPGfQChXw,0,2012,"Chicken wraps are good, but they use too much dressing",ZfiNcP2gBhdj1BmDx0QclQ
OPiPeoJiv92rENwbq76orA,0,2018,Friendly service the onion rings are delicious,ZQJ5C-I_Jp-qkAGDhXrobA
PtJ02ZaHGB7yQxMHI7hDMw,0,2018,"Good icecream, good doughnut, good people! Can't wait to go back again!",N11EC5MVA4iq8jPSaniqWA
E_7RIDFNQfxREnI_E5h0uA,0,2018,I you like matcha... you will love this place!,z9jwTnhSJSBb1ek9uSL5ig
6T39H2dGUnrM91WqvR0VcQ,0,2017,Taro Smoothie and Peanut Milk Tea are legit and hands down the best drinks here.,Rl2IWaQOAeZKEoRB2W5PVA
RvG07zPC9O_g9GXA5Lt9gQ,0,2018,You get a little bag of popcorn with your drink! #winning,ajl_ViGbRWuVZwo24EbDbw
qKdqQAgUepS1rF_FTtScgQ,0,2014,This isn't actually in concourse B. It's in D!,K1tZ8_KDeFdty981pwDfBg
_SQvOdb33mhlNJZYEYUKxA,0,2012,Avoid the orange yogurt.,MBwUyrnpMCAZWDbchzaXQw
wlo2bgI8ppQx-0-nzOGvJQ,0,2018,So excited. Yummmmmmmm,VCwj_wjZZDLbZ-lEcld5cw
DE37j9FjAfysF5q7jQ507Q,0,2018,I  ordered bake chicken and a spoon full of rice all bad,XWm3P-LwZKO-UtCWf4bUiA
P9xoO-WxaazIMQI7grYUwg,0,2014,Your typical frozen yogurt place. Prices seem lower than tcby. Always clean.,L8Pi1LqWj0c3R-nduOZW-A
1r9xmPVZqsiTNQr_FAcs8w,0,2018,delicious and great for the price,N5y_EjkQ5nZ8lbrSL1zxhA
VmspRdKauEargr8YX1oL-Q,0,2014,Loves it! My new favorite spot!,OsQemA5ZrueGmqEoPV4LQQ
G03yt8WuN1v0bCD8mvoDiA,0,2017,"Very Fresh, they stand by their name.",ITj2RWETpSQPsqZMXxHa4w
m3XOBJyAJIWEJJUpngVLLw,0,2017,"Homemade, delicious ice cream with lots of fun flavors.",KHOPklGqPlwPSGrO6R9KCQ
hojZyJk1Wf2UE2CpG7cgIg,0,2017,Fantastic!!! Love the food,8SZwxsL6XIVdwvPtJLg6LQ
urSuLlkYXXI5uwtKIxl9ew,0,2017,Latte,E0DRGhpp6Hu75N3TEfFg5A
leJo2p90gVq1JQzR-QP-hA,0,2013,"They always have good coupons, so it's an affordable, tasty treat!",zs_4PkGaPd_BMGkgj30VAA
Cf6fac73iYBXwkul-lm4vw,0,2018,"If you get any of the Cheese Mousse or Sea Salt Cream, owner recommends to remove the lid and drink it at a 45 degree angle so you can taste the cream with the tea on a next level!",ZElERQxhqDNV3KHS-m6BtQ
KuyB4pILxj4pKHvbY6CrJg,0,2014,I love this place. It's adorable!,c_3m68Ja-IMueDcwruipSQ
2WiMyg8-DoXQ8_R5qFc2iQ,0,2017,Love the vegan options!,YNJTw-JydndX9ZpDMDLHbA
s3qlN2qXGusJAN9yM80Y2Q,0,2013,So many flavors.  It's hard to decide sometimes.,Yv6HUVu7fRMnt_NtGdVQBw
LdSIXJeWpK5u8tq-nKxQ1w,0,2018,Best location!,B6Sbz1wmf4HwciBxnY23Bw
-byybpV9bP2k0aJ6-WhiBA,0,2015,Friendly staffs. Got the $5 deal. Bought 10 juices for just $50. Awesome tastes!,tuVK7fRmJSNCVpTAMX-fyg
yWUBX9Pe6pzh1PjVj04UmQ,0,2018,Parking is a total nightmare. You've been warned.,xxbqhvmt8bShSkeqy1cFFg
JXf04dg9EBlkQFs5hf4QeQ,0,2018,"The best waffle cone I have ever had, also the coffee ice cream was insane!",pLdpwEYPboOgDNJe0YB34Q
VmspRdKauEargr8YX1oL-Q,0,2014,Delicious and exotic flavors!!,yZZLuVDSWD-NDK6q3_BV3w
OyfXVKjDy7VviVWkUxkk1g,0,2017,"Cookies were fresh, warm, gooey and delicious! What a unique and cool idea!",dEm_UQB-18XE-aTl6LmybQ
_V-1gwVcw5Nd0e-8DsJ9RA,0,2018,No complaints.,w6VpmAKpuKD_MZhSRDoMdA
Vn5BQEssjOPPHvycrJDKeA,0,2014,Chocolate devotion was heaven!,Nj-rOuVmK8iO__BecW_mWw
YBbev1J_6ShVcPLKg1_sXg,0,2016,Amazing friendly service to new comers.,JIYABeYBNiORzLaHh696QQ
XY8toAsZhldSASUQtBVziw,0,2013,Ocean Caramel is divine!,VKhrAvVJkaSDLBO6CScVAg
-byybpV9bP2k0aJ6-WhiBA,0,2018,Coconut freeze with fruit yum!!!!,szfT89M3gNXw-N_i4EDuDg
NiQ_3tXqkoe6GaQ5w2sHaQ,0,2018,Great,gtW1gQ42TX21xCajJJ1TfQ
VHZPbCbIPHEkKOotdCTiow,0,2018,This place is amazing. Why are there coldstones but and not a million of these.,Y84keP4n2mxcA-9xNEktdw
rVi34tu0bITsoxMMT9QhUw,0,2013,Mailer coupons rock!,qeKz6nGPwIDOLemYLyN-qA
xfCgxY_SQfzxFsQjNiLJEQ,0,2015,Slow elevator xD,Vryf4jNaIxU5C1U3Lzy3rA
Fozo0B-y42EhRMomR0K5vQ,0,2013,Came to Pamela's and stumbled on this really neat joint. Best waffles in the Burgh. Gotta try the waffle with cinnamon ice-cream. Yummlicious !!,UYw8p2cRfUgwOLcCXpTr9Q
m3XOBJyAJIWEJJUpngVLLw,0,2017,Unbelievably good!!!!!,QBpJQu8zGTOc_WD5CEoJGw
tEaW0zgsYihSTjysrpXaWg,0,2014,"Cute interior, cheap prices, and really good custard!",FHQITgb62FWI6UL-krD8wA
aZLggARpUrEpdalQqPUI0Q,0,2018,Yummmmmy stuff,Z0FA1ts7-VMcRWxPPZ4xuQ
eygcJ6o3elw-IgiYhml7lQ,0,2018,"Brambleberry crisp is it!! Only trouble is the line, which is probably a good thing.",SbrkK2VuV8oh9837httCpg
1r9xmPVZqsiTNQr_FAcs8w,0,2018,Love it! Best ice cream. Our family are regulars.,fCFDmv8D8UmFF-UaDOFDgw
UKq067-vAjSFWWrwEcduuQ,0,2018,Great boba tea and great customer service!! Love this place!,uBxipJFg3o5UpdfMAX3qwg
2OJrznHaA4Gz_KYbQnAuzQ,0,2015,"The place is amazing always taste amazing and it's
Such a chill place !",BY4z6ZdT_sshZO9ik5j48A
QxoEkFbKsmpPrzPpWGfJgg,0,2017,Best fresh doughnuts and the nicest family owners.,6WJ4aSi1gZa3Y-pgvcea5w
On8O41uCKj1GfF1Bt4S2Lg,0,2012,Seriously Cheyanne needs to get her shit together. Who serves car side take out with out napkins & appropriate condiments? Let's get it together people.  Im waiting for napkins still. It's been way to long. Awful service.,4FsVhsuxG0wxxLNQnIqbkg
dYDuaXVyIXMXlmeMYf2ktw,0,2012,Our new favorite dessert spot!  They have thrifty ice cream from back in the day! Yum! And very friendly service!!,aDkByOiHlTudDjpsbZAgkQ
K8M3OeFCcAnxuxtTc0BQrQ,0,2013,Don't be afraid to test out the flavors of ice cream before you buy! Also it's actually cheaper to make your own sundae than buy their menu sundaes.,yol42L6brxAoOzlN9GTeTQ
KcU5W_kkyigHHsUO0xiFSA,0,2014,Great selection of yogurt and always clean inside,Y5og1ekLeMdM1HQM6tU27Q
RqpL5Y50F9exjyHfpTzp3w,0,2018,Longest wait ever at a drive thru. No Bueno. No thanks. 25 minutes!  Lol. No.,ensIY8mEFfbPtw0rKmRktw
-yApKLEFAvvNyifvpNKWCA,0,2011,Mmmmmmmm,c8GP3Ud03Fv9WG2kxAWGhQ
mPfdYJj4d5KBPINDkaZY-Q,0,2014,This ice cream was amazing I love the Service!!! I can't wait to go back!!!,tOkFTmIurNgfmwcFToj3HA
YXohNvMTCmGhFMSQsDZq1g,0,2017,As always : delicious,cAtjKQGHtpbiwmfJGQd8fQ
_fKi0myDrskrl8xmnAKJyA,0,2017,What kind of place doesn't take cards? Had to use casino ATM. Ice cream is good,rupA-1dzWZrU3GfZPWYSIw
r6b0IpBN8d-I4oe3RBL95A,0,2017,The staff is nice and suggested a delicious crepe.  Loved it,Msx-Pta5JSrbSzkYlsA0DQ
KuyB4pILxj4pKHvbY6CrJg,0,2017,Lovely spot!!!,xn0bqE4ANqGrQtaND6pIZw
Oov46oqwdu6ljHokq1xjfg,0,2017,"So many options for flavors and toppings, I've yet to be disappointed.",Ls6DaUowIXHxzxxuo7yr2g
XQETjKH84gxDrAiz2lH7Wg,0,2017,Fruity pebble milk soft serve is a bit sweet.. So don't get if you aren't a huge fan of super sweet ice cream,tYa6U8W3MlL8JHQ4yzGfqA
o13eH93qmWVNFZogkjhd9w,0,2016,Great service and great food! Definitely will be back!,GEW-XGqBSKtadEVfxNOWFA
iAD5r5vNOzc1AP6UA5yFiQ,0,2013,Don't care for the food. Eaten here 3 times (maybe was just unlucky). The gelato is heaven - that's what will bring me back.,TIH9NJDQWunRUi3_wYksxw
lqtybK6_GjSqhK8U55Mc7w,0,2015,We order here at least once a month! Great stuff!,aInw34a499yWHMPMrlozzw
WQyGqfFKd-baBTVfZWzeTw,0,2011,Hello Kitty!!!,TtEOkr965rbv5Pn2L9B2MA
DDs5YMhAjnP6oA5-eGw_TQ,0,2015,Sometimes they take a while to bring out your food but the good news is that you get to wait in your car doing whatever else you need to accomplish.,u9IGKGnxWRTYyUYsmiU3nQ
PSMJesRmIDmust2MUw7aQA,0,2016,They have Dole Whip! I'm a happy guy!,3qapjkVjohh6oCZrahEdLw
rnBffgr3QiXUpKef2YFScg,0,2012,Always have their flavor of the day in a concrete mixer!!! Yummmmm,FyHk4yx_5EII6aECCMIEFA
TBnB4iIU0pVKkAzN4T8xNg,0,2017,Cheap and good quality Mexican treats.,BWQlaATX1BJzit1we-jKXg
huOCKRwDvNqGX3KSzYawbw,0,2012,"Bagels and cream cheese, nice",ObZ8-obXwSA1aw9C2EhT7A
WpzRURptZ2FIxBmJMl4MXA,0,2015,"This place deserves 5 stars. Great service, nice people, great menu.",hmFOurrFWCfRIm0GJrHiEw
-95mbLJsa0CxXhpaNL4LvA,0,2015,"Really bad experience, will never go back.",49oe4boKmUXztLWnIA7WdA
-95mbLJsa0CxXhpaNL4LvA,0,2016,I highly recommend trying their macaroons! They're to die for !,kM0GqA89ngOQvK_Y9kp0BA
aZLggARpUrEpdalQqPUI0Q,0,2014,Great chocolate. The espresso chip is great Mmmmmmmmmmmmmm.   Delicioso.,sXNMW51IFRwG0nwyHVwRWA
huOCKRwDvNqGX3KSzYawbw,0,2012,Bagels and fruit this morning. Lovely!,ObZ8-obXwSA1aw9C2EhT7A
ZK4LvZ2n3uD5kR6tp6hsZQ,0,2018,"Insane  spot, best time great ppl",1looCq4r200dQ1Lzet3iCw
6UI3dCIY6eM1eBOsnEVBuw,0,2014,Beautiful looking pastries and house made gelato.  Sandwiches and prepared salads.  Kinda Spendy tho!  Eleven+ bucks for a latte and biscotti.,Nr4FdFQ66rpcdm7kO1dVBQ
nlsibvBeSc8vfus2KuQatA,0,2018,Loved it!!,at7mVh6zgw7X1HvKccBtrg
yWUBX9Pe6pzh1PjVj04UmQ,0,2010,"Buffalo and turkey burgers, any type of burger you can imagine with any topping you can fathom. Even have tater-tots and sweet potato fries.",L9pYLnmlHOZsy4IrFiMOfQ
SsN-SaGGkJn2Qm-jSDQ4aQ,0,2012,Great wine!,uvyKlEQdoW3nOPfMSQex7Q
VHZPbCbIPHEkKOotdCTiow,0,2015,"Delicious! 

Their unique ice cream texture revolutionizes the ice cream industry",ckXk3sjGrJvo8dmloANJpg
VmspRdKauEargr8YX1oL-Q,0,2013,It's the bombdigitty and they have soooo many different flavors!,TooDl0vqZSGYBi6btV4hDQ
RixnVQV24bc3p92mSntaVA,0,2017,Everything is so good and cute here,T_OFSHBdfOHcT7QlM-2qDw
iX2c4IzH_L5F6FM5GD3SUQ,0,2014,Service is great Thai tea is amazing! All freshly made crepes I'll be back!,ZXZWkkuISTpjisTDipw9fg
yJwHl1SyJkAz7xOxtCnqjg,0,2017,Great quick ice cream,UuW9IyRmC_vg4AxsFN3rzg
3saG51hM2M14G5f-QwhGhg,0,2016,"Awesome flavors, great service and a nice sitting area outside.",Uq9YrmmGkxvyR0eBSdj6gw
jTlcLfsSDGnHcbjL1aD9Zw,0,2013,"Good food, great price. Will continue to come back again and again!",EPsydfcui5QMOGJm2wlACQ
dYDuaXVyIXMXlmeMYf2ktw,0,2012,Chocolate chip walnut cookies with vanilla ice cream = amazing.,7uoH37ad7tbfKC_uGO2qFQ
VHZPbCbIPHEkKOotdCTiow,0,2015,This place is phenomenal!!! They made my last day of the trip the best day!,IJsrWfyZj4Sv1ZEU0zrIjg
_SQvOdb33mhlNJZYEYUKxA,0,2014,Salted Caramel and Vanilla. . Nothing more and nothing less. Great spot here in Phoenix!,7dhD3fTEiyAt3t6mJD1wYA
IVBviNFlrVuQD42yPUnK7Q,0,2011,Open til 9 pm usually but closes during wintertime in Parma. Best to call ahead of time. 3 other locations in Ohio!,0ltNgNOAshJxQgSrDkzvog
_ewxwEwJM-IYfIYnKpQOZw,0,2016,Great Mexican Hot Dogs and Mexican Fruit Salad,lmKAfgbOa6ETo-zikuC-Jw
6SspP-R5U6BcnfxoqGgqeQ,0,2016,Free fun size with Yelp check-in!,iCggRg8YUw8JXTGh1FsdkQ
dYDuaXVyIXMXlmeMYf2ktw,0,2014,Amazing!! Fresh baked cookies and ice cream:),Pwlwnv3jBpFUk0VR8DDGqQ
RixnVQV24bc3p92mSntaVA,0,2017,Try the halo-halo it's yummy,kXJ6lT78Gsm50I_sXKe3dA
IicSYcYs9_prA7CyPJOugw,0,2012,Good flavors..nice little spot,BThNRnhdFgw807tTLCkx_Q
_WEZNXybW8cu1T1KAiY08w,0,2015,A healthy reprieve from all the alcohol and fried food in Vegas. They make fresh squeezed juices!,-G4Z7JFoT-4kSw1VQnrGjA
cNx3qzQ55JXpjZEt4lc7Tg,0,2017,The kids are loving this place on a hot day,NF-CxUFwpa8C3Mba4QYj4A
mPfdYJj4d5KBPINDkaZY-Q,0,2014,Excellent service and they let u try any ice cream you want to try!!,tOkFTmIurNgfmwcFToj3HA
AI7sIJMnSYVX8aLxdPVyNA,0,2013,OMG!  OMG!!!!  I'm the DUKE of the BESSSSST Frozen Custard place in the universe!!!!!!!,awjvCnNvDlSq04Ret55Rww
2WiMyg8-DoXQ8_R5qFc2iQ,0,2017,"Really tasty food, very healthy option! Great value",uCdLHBuECWBrYUaAPBdvTg
mZZpoSSg9-PteV7EV-Keqg,0,2017,Doesnt live up to the standards,UTnrnpf5bKCZE8yr1FwA1A
I_a74zmgR-X03LsKISWPcg,0,2014,My whole family loves all the fun and different things they can have here. The mango tango with bona and the taro with almond pudding are our favorites,IKtKwJTEIbe0y1Fx3Gi5lA
GhOWffUr9yDBxB5Ceqzc_Q,0,2011,Ice cream is good but customer service is so-so. One lady was very nice while the other was rather distant and bland,LeucUJ7b8cOwi_14VMfi_w
MOATc61QdKLNygLOfV-HSQ,0,2011,Late night treat with wifey and son! :0),JN-MhkrGdxQNeZd00xzXfA
mPfdYJj4d5KBPINDkaZY-Q,0,2012,Another cool find. PHX is full of yummy places and all within riding distance :D,UOlg0NogLXp5TcbsexKOzQ
_ewxwEwJM-IYfIYnKpQOZw,0,2017,Have it your way. Let the pictures speak for itself.,hebSyuC8IQ-PfK2Umuawjg
cNx3qzQ55JXpjZEt4lc7Tg,0,2016,What a great dessert stop.  Try the bomb pop and the horchada they are can't miss.,VOLUYI76kJxqAYp3Jy6lvw
q4KI2aUkrCnje3jqKBMULg,0,2014,Awesome place for ice cream. Much better than Mitchell's,AiwtpK7qkI9QsRwdPg_d1A
Z2NIEKTVVP2nEmOF4jNxqQ,0,2017,Seriously the best ice cream around. Their vanilla is bar none! We love comin,yFoPmDWUaENicRS1FfrCow
-yApKLEFAvvNyifvpNKWCA,0,2013,Best ever!!!!!,_uC1E4EAVSXC1YqKqg17OQ
cUGFEQOu3_VsOpbvHGx8ZQ,0,2014,Salted Butter Caramel Ice Cream with a roasted marshmallow. Heaven.,D-DE0hlJMjZ1mwF5RnOs8w
-hzQQ8tbXThpp0k5E_y1Dw,0,2014,get the watermelon sherbert omg. so good.,nF_91v_D2n5GEvBUk6FfqA
WQyGqfFKd-baBTVfZWzeTw,0,2011,Cute KEROPPI stuff!!!!!!! Hearts!,ce49FqC_myhN2k-HlT82eQ
-95mbLJsa0CxXhpaNL4LvA,0,2014,Lychee boba ftw,3KrxlYenUbAheaJWLTh7Zw
